2019-03-15 20:32:42 - b'identifier     range      Asset'
2019-03-15 20:32:48 - b'nan     mbox_sha1sum      f03421e94730da58e8943d3a1d2c4c6b02898e14'
2019-03-15 20:32:48 - b'0.8     status      UnderDevelopment'
2019-03-15 20:32:48 - b'Tsingtao     brewery      Tsingtao_Brewery'
2019-03-15 20:32:48 - b'ub83bL1913C15     duration      ub83bL1919C20'
2019-03-15 20:32:48 - b'JapaneseWhisky     commercial      Whisky production in Japan began around 1870, but the first commercial\n    production was in 1924 upon the opening of the country\'s first distillery,\n    Yamazaki. Broadly speaking the style of Japanese whisky is more similar to\n    that of Scotch whisky than Irish, American, or Canadian styles of whisky,\n    and thus the spelling typically follows the Scottish convention (omitting\n    the letter "e").'
2019-03-15 20:32:49 - b'hasOrdinalPosition     part      SSN-Data'
2019-03-15 20:32:49 - b'hasIntensityLevel     StillImage      Aspect-and-Modality.png'
2019-03-15 20:32:49 - b'BCI-ontology     InteractiveResource      iframe>'
2019-03-15 20:32:49 - b'ub90bL184C30     minQualifiedCardinality      1'
2019-03-15 20:32:49 - b'BCI-ontology     references      ul>'
2019-03-15 20:32:49 - b'BCI-ontology     tableOfContents      a>'
2019-03-15 20:32:49 - b'cbs     triples      175'
2019-03-15 20:32:49 - b'Collection     qlabel      dctype:Collection'
2019-03-15 20:32:49 - b'trigger     valueType      DURATION'
2019-03-15 20:32:50 - b'geo     valueListType      FLOAT'
2019-03-15 20:32:50 - b'fc9b3f8830ff04152ab67e64b57ac565eb19     argument2      p'
2019-03-15 20:32:50 - b'fc9b3f8830ff04152ab67e64b57ac565eb13     propertyPredicate      pertainsTo'
2019-03-15 20:32:50 - b'fc9b3f8830ff04152ab67e64b57ac565eb34     argument1      l'
2019-03-15 20:32:50 - b'fc9b3f8830ff04152ab67e64b57ac565eb11     body      fc9b3f8830ff04152ab67e64b57ac565eb14'
2019-03-15 20:32:50 - b'fc9b3f8830ff04152ab67e64b57ac565eb34     classPredicate      InTextReferencePointerList'
2019-03-15 20:32:50 - b'InTextReferencePointerListItem     hasKey      f31e2c4e32ad6482e86210836e37b7a5bb10'
2019-03-15 20:32:50 - b'c4n     partOf      vocab.deri.ie'
2019-03-15 20:32:50 - b'ttl     FileFormat      c4n'
2019-03-15 20:32:50 - b'rdf     accessURL      c4n.rdf'
2019-03-15 20:32:50 - b'LiDRC     member      Michael%20Hausenblas'
2019-03-15 20:32:50 - b'nan     Language      en'
2019-03-15 20:32:50 - b'Spoorbaandeel_geometrie     nodeKind      IRI'
2019-03-15 20:32:50 - b'_Top10nlObject_bronbeschrijving     maxCount      1'
2019-03-15 20:32:50 - b'Terrein_geometrieVlak     minCount      1'
2019-03-15 20:32:50 - b'Relief_hoogteniveau     datatype      integer'
2019-03-15 20:32:50 - b'ub118bL2037C33     inversePath      member'
2019-03-15 20:32:50 - b'ub118bL7431C20     path      ub118bL7432C33'
2019-03-15 20:32:50 - b'Waterdeel_vaarwegklasse     node      Vaarwegklasse'
2019-03-15 20:32:50 - b'Wegdeel     targetClass      Wegdeel'
2019-03-15 20:32:50 - b'persoon     mediator      ub121bL111C37'
2019-03-15 20:32:50 - b'persoon     editor      ub121bL117C37'
2019-03-15 20:32:51 - b'All_taxonomic_ranks     isPartOf      Taxonomic_rank'
2019-03-15 20:32:51 - b'link     external      references'
2019-03-15 20:32:51 - b'ub124bL422C8     measure      characters'
2019-03-15 20:32:51 - b'words-and-blocks     component      ub124bL422C8'
2019-03-15 20:32:51 - b'ub124bL401C18     dimension      document'
2019-03-15 20:32:51 - b'Cs     modifier      sharp'
2019-03-15 20:32:51 - b'ub125bL435C27     degree      1'
2019-03-15 20:32:51 - b'aug     interval      ub125bL141C27'
2019-03-15 20:32:51 - b'Bb     natural      B'
2019-03-15 20:32:51 - b'central-government     exampleResource      Cabinet'
2019-03-15 20:32:51 - b'PermanentSecretary     subClasssOf      ub126bL482C27'
2019-03-15 20:32:51 - b'mass_concentration_of_peroxy_radicals_in_air     generalQuantityKind      density'
2019-03-15 20:32:51 - b'atmosphere_moles_of_sulfur_dioxide     isPropertyOf      atmosphere'
2019-03-15 20:32:51 - b'tendency_of_eastward_wind_due_to_orographic_gravity_wave_drag     propertyType      vector'
2019-03-15 20:32:52 - b'atmosphere     hasProperty      horizontal_atmosphere_dry_energy_transport'
2019-03-15 20:32:52 - b'SECAM-D_K     belongsToModule      TV'
2019-03-15 20:32:52 - b'Kyocera     legalName      Kyocera Corporation'
2019-03-15 20:32:52 - b'HierarchicFindingAid     isMemberOf      CDType'
2019-03-15 20:32:52 - b'fec1a5bec51784699a7fa395a3ab230f8b5     valueString      Dublin Core Collection Description Task Group'
2019-03-15 20:32:52 - b'nan     licence      nan'
2019-03-15 20:32:53 - b'DataEndRow     userdocs      conversion:DataEndRow'
2019-03-15 20:32:53 - b'equivalent_property     coment      The URI of a predicate that the current property should be replaced with.'
2019-03-15 20:32:53 - b'SameAsEnhancement     disjointUnionOf      ff8f477c5455f404484c9e551d9131963b31'
2019-03-15 20:32:53 - b'dataset_version     moreinfo      DEPRECATING:-conversion:dataset_version'
2019-03-15 20:32:53 - b'emailAddress     _example      rdf:Description>\n        '
2019-03-15 20:32:53 - b'contact     persistencePolicy      ub143bL155C32'
2019-03-15 20:32:53 - b'participant     ramge      Agent'
2019-03-15 20:32:53 - b'mailbox     _addressProperty      mailboxURI'
2019-03-15 20:32:53 - b'contact     rules      contact-rules'
2019-03-15 20:32:53 - b'f9121a48419b640469bdc29266b2a25d3b45     arguments      f9121a48419b640469bdc29266b2a25d3b46'
2019-03-15 20:32:53 - b'f9121a48419b640469bdc29266b2a25d3b45     builtin      add'
2019-03-15 20:32:54 - b'AffinityDiagramming     hasCreativePhase      Synthesis'
2019-03-15 20:32:54 - b'AffinityDiagramming     hasFunction      Generation'
2019-03-15 20:32:54 - b'Bodystorming     isRelatedTo      ExperiencePrototyping'
2019-03-15 20:32:54 - b'BendItShapeIt     ideaQuantity      Medium'
2019-03-15 20:32:54 - b'BendItShapeIt     requireStimuliType      Related'
2019-03-15 20:32:54 - b'ABTesting     isProducingData      QuantitativeData'
2019-03-15 20:32:54 - b'AffinityDiagramming     hasInputType      Attitudinal'
2019-03-15 20:32:54 - b'BendItShapeIt     hasApplicationMode      CollectiveMode'
2019-03-15 20:32:54 - b'BendItShapeIt     funFactor      Low'
2019-03-15 20:32:54 - b'BendItShapeIt     energy      Low'
2019-03-15 20:32:54 - b'nan     vannpreferredNamespacePrefix      cwmo'
2019-03-15 20:32:54 - b'BendItShapeIt     appliedInContextType      NPD'
2019-03-15 20:32:54 - b'MindMapping     isSupportedBy      Coggle'
2019-03-15 20:32:54 - b'nan     vannpreferredNamespaceUri      nan'
2019-03-15 20:32:54 - b'FreeReview     applyEvaluationThanks      Complexity'
2019-03-15 20:32:54 - b'BendItShapeIt     novelty      Medium'
2019-03-15 20:32:54 - b'Originality     weight      40'
2019-03-15 20:32:54 - b'FreeReview     evalTechAppliedBy      Anon3'
2019-03-15 20:32:54 - b'BendItShapeIt     difficulty      Low'
2019-03-15 20:32:54 - b'Feasibility     isCriterizedBy      Anon3'
2019-03-15 20:32:54 - b'Feasibility     scale      5'
2019-03-15 20:32:54 - b'AffinityDiagramming     requireEquipment      PostIt'
2019-03-15 20:32:54 - b'GSM_EDGE_IPv4     referesToAddress      IPv4'
2019-03-15 20:32:54 - b'GSM_CSD_MSISDN     hasBearerType      CSD'
2019-03-15 20:32:54 - b'GSMConnectivity     hasNetworkBearerService      GSM_CSD_MSISDN'
2019-03-15 20:32:54 - b'GSM_CSD_IPv4     referesToNetwork      GSM'
2019-03-15 20:32:54 - b'AllDifferent     distinctMembers      f4d430e7590074fdba6700191c40f1b37b148'
2019-03-15 20:32:55 - b'P147_curated     inverseSingular      was curated by'
2019-03-15 20:32:55 - b'f82fb605815e44938b1d9827746edc89bb4     withRestrictions      f82fb605815e44938b1d9827746edc89bb5'
2019-03-15 20:32:55 - b'f82fb605815e44938b1d9827746edc89bb6     pattern      P[1-9][0-9]*'
2019-03-15 20:32:55 - b'f82fb605815e44938b1d9827746edc89bb1     onDatatype      string'
2019-03-15 20:32:56 - b'eac-cpf.rdf     isReferencedBy      index.html'
2019-03-15 20:32:56 - b'fb48f5efb732b4d75afcb0e79a22928c3b22     Class      iso639-1'
2019-03-15 20:32:56 - b'language     Restriction      fb48f5efb732b4d75afcb0e79a22928c3b48'
2019-03-15 20:32:56 - b'ub211bL21C26     toClass      string'
2019-03-15 20:32:56 - b'VocabularyEncodingScheme     hasVersion      VocabularyEncodingScheme-001'
2019-03-15 20:32:56 - b'expedition     wasDerivedFrom      OntologyProperty:expedition'
2019-03-15 20:32:58 - b'nan     defines      skinColor'
2019-03-15 20:32:58 - b'definitions.ttl     describes      nan'
2019-03-15 20:33:03 - b'relational-to-ontology-mapping-primitive.owl     defaultLanguage      en'
2019-03-15 20:33:05 - b'Contact     allowsFor      ModifyContent'
2019-03-15 20:33:05 - b'ub226bL35C60     componentAttachment      DataSet'
2019-03-15 20:33:05 - b'ub226bL35C60     componentRequired      true'
2019-03-15 20:33:05 - b'ub226bL35C60     attribute      unitMeasure'
2019-03-15 20:33:05 - b'Storage     ScopeNote      Most instances of this class are also dct:Location and geo:SpatialThing'
2019-03-15 20:33:05 - b'availableFor     propertyDisjointWith      unavailableFor'
2019-03-15 20:33:05 - b'D2RQModel     assembler      de.fuberlin.wiwiss.d2rq.assembler.D2RQAssembler'
2019-03-15 20:33:05 - b'abrahamicReligions     broaderTransitive      occultism'
2019-03-15 20:33:05 - b'cwrc     inDataset      datasetdefinition'
2019-03-15 20:33:05 - b'genreGrammar     derivedFrom      lit_terms_g.html'
2019-03-15 20:33:05 - b'datasetdefinition     pdr      SusanBrown'
2019-03-15 20:33:05 - b'datasetdefinition     ctb      ConstanceCrompton'
2019-03-15 20:33:05 - b'cwrc     fnd      sshrc'
2019-03-15 20:33:05 - b'datasetdefinition     Jurisdiction      Canada'
2019-03-15 20:33:05 - b'cwrc     logo      CWRCLogo-Horz-FullColour.png'
2019-03-15 20:33:05 - b'originalOrlandoAuthor     entities      414'
2019-03-15 20:33:05 - b'CisGendered     differentFrom      Transgender'
2019-03-15 20:33:06 - b'educationLev     concept      educationLev'
2019-03-15 20:33:06 - b'freq     codeList      freq'
2019-03-15 20:33:20 - b'build-requirement     phase      BuildPhase'
2019-03-15 20:33:20 - b'runtime-requirement     level      Required'
2019-03-15 20:33:20 - b'healthy     hasClinicalDiagnosis      dementia'
2019-03-15 20:33:21 - b'f1e6439bcba204bdd812fca45e90f89f2b1     transcription      \xe3\x82\xb3\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x84\xe3\x80\x80\xe3\x82\xb3\xe3\x83\x83\xe3\x82\xab\xe3\x82\xa4\xe3\x80\x80\xe3\x83\x88\xe3\x82\xb7\xe3\x83\xa7\xe3\x82\xab\xe3\x83\xb3'
2019-03-15 20:33:21 - b'ub287bL719C102     arg1      fdbb8d31fcad347a4a8bd7310e13c4545b138'
2019-03-15 20:33:21 - b'ub287bL985C49     predicate      violationRoot'
2019-03-15 20:33:21 - b'MissingLiterals     constraint      ub287bL964C29'
2019-03-15 20:33:21 - b'ub287bL597C51     expression      ub287bL598C68'
2019-03-15 20:33:21 - b'ub287bL118C47     object      fdbb8d31fcad347a4a8bd7310e13c4545b4'
2019-03-15 20:33:21 - b'ListedLegalValueClassOverBlankNode     labelTemplate      Instances of property-and-node element {?arg2} in class {?arg1} can only contain the same values for property {?arg3} as property {?arg5} in instances of class {?arg4}!'
2019-03-15 20:33:21 - b'fdbb8d31fcad347a4a8bd7310e13c4545b75     varName      value1'
2019-03-15 20:33:21 - b'ub287bL1146C49     variable      fdbb8d31fcad347a4a8bd7310e13c4545b73'
2019-03-15 20:33:21 - b'ub287bL1395C29     text      CONSTRUCT {\n    _:b0 a spin:ConstraintViolation .\n    _:b0 spin:violationRoot ?s .\n    _:b0 spin:violationPath ?arg1 .\n    _:b0 spin:violationPath ?arg2 .\n}\nWHERE {\n    OPTIONAL {\n        ?s ?arg1 ?value1 .\n        OPTIONAL {\n            ?s ?arg2 ?value2 .\n        } \n    } \n    NOT EXISTS {\n        ?s2 a ?arg3 .\n        ?s2 ?arg4 ?value1 .\n        ?s2 ?arg5 ?value2 .\n    } \n}'
2019-03-15 20:33:21 - b'ub287bL1871C29     templates      fdbb8d31fcad347a4a8bd7310e13c4545b312'
2019-03-15 20:33:21 - b'ub287bL944C29     where      fdbb8d31fcad347a4a8bd7310e13c4545b188'
2019-03-15 20:33:21 - b'ub287bL53C51     elements      fdbb8d31fcad347a4a8bd7310e13c4545b17'
2019-03-15 20:33:21 - b'ub287bL175C70     arg2      1'
2019-03-15 20:33:21 - b'ub287bL184C72     arg3      3'
2019-03-15 20:33:21 - b'TemporalAccuracy     isAbstract      true'
2019-03-15 20:33:30 - b'doc     ipr      LICENSE.n3'
2019-03-15 20:33:30 - b'QualifiedLanguage     unqualifiedForm      ub309bL25C31'
2019-03-15 20:33:30 - b'ub309bL25C31     resource      language'
2019-03-15 20:33:30 - b'nan     previousVersion      dnb2016-01-12'
2019-03-15 20:33:30 - b'nan     classNumber      37'
2019-03-15 20:33:30 - b'nan     propertyNumber      29'
2019-03-15 20:33:30 - b'coverage     definedBy      nan'
2019-03-15 20:33:30 - b'Closed     hasEnd      true'
2019-03-15 20:33:30 - b'Current     hasBegin      true'
2019-03-15 20:33:30 - b'nan     bug-database      issues'
2019-03-15 20:33:30 - b'nan     wiki      wiki'
2019-03-15 20:33:30 - b'nan     download-page      releases'
2019-03-15 20:33:31 - b'ebucore     incompatibleWith      ebucore_2014_03_13.rdf'
2019-03-15 20:33:31 - b'ProductionDevice     ratingScaleMin      Production Device'
2019-03-15 20:33:32 - b"earl     owlversionInfo      Editor's Working Draft 10 June 2009"
2019-03-15 20:33:32 - b'fails     confidence      High'
2019-03-15 20:33:32 - b'fcd6e27d16fad4df79bbddb27525096d6b12     hasClass      Date'
2019-03-15 20:33:32 - b'22-rdf-syntax-ns     obsoletes      0.9'
2019-03-15 20:33:32 - b'fails     validity      Fail'
2019-03-15 20:33:32 - b'22-rdf-syntax-ns     id      26 23:24:13 spalmer Exp $'
2019-03-15 20:33:32 - b'comment     equivalentTo      comment'
2019-03-15 20:33:33 - b'dtype     hasLicenseType      CC-SHAREALIKE_3PT0-US'
2019-03-15 20:33:33 - b'dtype     lastUpdated      2014-06-28'
2019-03-15 20:33:33 - b'dtype     hasGraphRole      SchemaGraph'
2019-03-15 20:33:33 - b'dtype     usesNonImportedResource      subject'
2019-03-15 20:33:33 - b'dtype     dateCreated      2011-05-29'
2019-03-15 20:33:33 - b'dtype     revision      1.1'
2019-03-15 20:33:33 - b'dtype     namespace      dtype'
2019-03-15 20:33:33 - b'dtype     namespacePrefix      dtype'
2019-03-15 20:33:33 - b'dtype     withAttributionTo      TopQuadrantAttribution'
2019-03-15 20:33:33 - b'dtype     revisionNumber      1.0'
2019-03-15 20:33:33 - b'dtype     intent      To provide a foundation for data types.'
2019-03-15 20:33:33 - b'dtype     specificity      1'
2019-03-15 20:33:33 - b'dtype     acronym      DTYPE'
2019-03-15 20:33:34 - b'hasEPrint     subPropertyof      hasPart'
2019-03-15 20:33:34 - b'endpointStatus     metadataVoc      terms'
2019-03-15 20:33:34 - b'endpointStatus     reliesOn      nan'
2019-03-15 20:33:34 - b'endpointStatus     isdefinedby      endpointStatus'
2019-03-15 20:33:34 - b'implemented_by     specificPropertyOf      relation'
2019-03-15 20:33:34 - b'in_force     originalName      status'
2019-03-15 20:33:34 - b'elecciones     image      elecciones.png'
2019-03-15 20:33:34 - b'periodAprilSE     startingTime      7:00:00'
2019-03-15 20:33:34 - b'periodSeptemberSE     endingTime      17:00:00'
2019-03-15 20:33:34 - b'periodOctoberNE     hasMonth      10'
2019-03-15 20:33:34 - b'nan     toDoList      5.html\n- add Martin\'s mapping to FRBR(oo) for edm:incorporates (equivalent to crm:R14F.incorporates) and edm:WebResource (subclass of F24 Publication Expression)\n- try to capture formal cardinality constraints resulting from "Obligation and Occurrence" documentation, which should be attached to non-EDM constructs (esp. ore:Aggregation)\n- continue adding documentation values (skos:scopeNote, skos:example, etc, according to 1.), starting from edm:InformationResource. Add all Europeana examples and rationale notes for non-EDM constructs\n- use specific EDM-doc properties for "rationale" and "obligation and occurrence". Use skos:definition for "Europeana definition", skos:example for "Example", skos:note for "Europeana note"'
2019-03-15 20:33:35 - b'C1010     hasSubClass      C1002'
2019-03-15 20:33:35 - b'P2028     hasSubproperty      P2020'
2019-03-15 20:33:36 - b'nan     src_assurance      htmlfoafsig'
2019-03-15 20:33:36 - b'nan     assurance      foafsig'
2019-03-15 20:33:36 - b'Point     relativeLocation      nan'
2019-03-15 20:33:36 - b'Point     altRelative      nan'
2019-03-15 20:33:36 - b'Point     alt      nan'
2019-03-15 20:33:36 - b'Point     lat      nan'
2019-03-15 20:33:36 - b'Point     long      nan'
2019-03-15 20:33:36 - b'ub403bL146C49     minInclusive      1'
2019-03-15 20:33:39 - b'gpsMeasureMode     tagNumber      10'
2019-03-15 20:33:39 - b'ub424bL731C1     code      exif:IFD>\n '
2019-03-15 20:33:39 - b'ub424bL731C1     trial      exif2rdf'
2019-03-15 20:33:39 - b'ub425bL9C1     pfx      ex:'
2019-03-15 20:33:39 - b'ub425bL9C1     exampleOf      ex'
2019-03-15 20:33:39 - b'nan     size      272'
2019-03-15 20:33:39 - b'SpecifiedPurpose     involves      Processing'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     AnnotationAssertion      f623aa7491ef64782b93daf5693dbfc41b296'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     SubClassOf      f623aa7491ef64782b93daf5693dbfc41b77'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     SubObjectPropertyOf      f623aa7491ef64782b93daf5693dbfc41b205'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b167     ObjectProperty      nan'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     DisjointClasses      f623aa7491ef64782b93daf5693dbfc41b190'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     ObjectPropertyDomain      f623aa7491ef64782b93daf5693dbfc41b220'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     Declaration      f623aa7491ef64782b93daf5693dbfc41b31'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     ObjectPropertyRange      f623aa7491ef64782b93daf5693dbfc41b227'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     Annotation      f623aa7491ef64782b93daf5693dbfc41b4'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     SubDataPropertyOf      f623aa7491ef64782b93daf5693dbfc41b236'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     Import      govstat.owl'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b143     DataProperty      nan'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b133     Literal      kilopc'
2019-03-15 20:33:40 - b'f623aa7491ef64782b93daf5693dbfc41b1     Prefix      nan'
2019-03-15 20:33:40 - b'TopQuadrantAttribution     pointOfContact      Ralph Hodgson'
2019-03-15 20:33:40 - b'UnstructuredDataFormat     subCategory      HTML-Format'
2019-03-15 20:33:40 - b'gc     attributedSource      TopQuadrantAttribution'
2019-03-15 20:33:42 - b'correspondent     marc21equivalent      500 $0 $4=korr'
2019-03-15 20:33:42 - b'definition     superPropertyOf      definition'
2019-03-15 20:33:45 - b'nan     ontologyIRI      gnd'
2019-03-15 20:33:45 - b'surname     equivalentPropterty      familyName'
2019-03-15 20:33:46 - b'GeoNames     dtm      Marc-Wick'
2019-03-15 20:33:46 - b'bernard-vatant     workplaceHomepage      www.mondeca.com'
2019-03-15 20:33:46 - b'ontology     relatedDocumentation      documentation.html'
2019-03-15 20:33:50 - b'COMESA     hasMember      Comoros_the'
2019-03-15 20:33:50 - b'Caribbean     nameShortAR      \xd8\xa7\xd9\x84\xd9\x83\xd8\xa7\xd8\xb1\xd9\x8a\xd8\xa8\xd9\x8a'
2019-03-15 20:33:50 - b'Brazil     populationYear      2010'
2019-03-15 20:33:50 - b'LIFDC     nameOfficialES      pa\xc3\xadses de bajos ingresos y con d\xc3\xa9ficit de alimentos'
2019-03-15 20:33:50 - b'Grenada     nameCurrencyFR      dollar des Cara\xc3\xafbes orientales'
2019-03-15 20:33:50 - b'Cuba     nameShortIT      Cuba'
2019-03-15 20:33:50 - b'Bermuda     nameShortFR      les Bermudes'
2019-03-15 20:33:50 - b'Tuvalu     nameListEN      Tuvalu'
2019-03-15 20:33:50 - b'Bulgaria     HDITotal      0.743'
2019-03-15 20:33:50 - b'France     HDIYear      2010'
2019-03-15 20:33:50 - b'Colombia     populationNotes      2010 Revision from the UN Population Division'
2019-03-15 20:33:50 - b'Palau     nameOfficialFR      la R\xc3\xa9publique des Palaos'
2019-03-15 20:33:51 - b'Morocco     hasBorderWith      Algeria'
2019-03-15 20:33:51 - b'western_Africa     nameOfficialEN      western Africa'
2019-03-15 20:33:51 - b'Mauritania     nameShortEN      Mauritania'
2019-03-15 20:33:51 - b'Luxembourg     codeISO2      LU'
2019-03-15 20:33:51 - b'Grenada     countryAreaUnit      1000 Ha'
2019-03-15 20:33:51 - b'French_Guiana     agriculturalAreaUnit      1000 Ha'
2019-03-15 20:33:51 - b'Central_African_Republic_the     isInGroup      Africa'
2019-03-15 20:33:51 - b'Liechtenstein     validSince      1985'
2019-03-15 20:33:51 - b'Faroe_Islands     nationalityIT      feroese'
2019-03-15 20:33:51 - b'Spain     nameListRU      \xd0\x98\xd1\x81\xd0\xbf\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f'
2019-03-15 20:33:51 - b'Saudi_Arabia     nationalityES      \xc3\xa1rabe saudita'
2019-03-15 20:33:51 - b'Sweden     validUntil      9999'
2019-03-15 20:33:51 - b'Americas     nameListIT      Americhe'
2019-03-15 20:33:51 - b'Madagascar     landAreaNotes      Manual Estimation'
2019-03-15 20:33:51 - b'Bangladesh     codeISO3      BGD'
2019-03-15 20:33:51 - b'Canada     populationUnit      1000'
2019-03-15 20:33:51 - b'Brazil     agriculturalAreaTotal      264500.0'
2019-03-15 20:33:51 - b'Congo_the     populationTotal      4043.0'
2019-03-15 20:33:51 - b'Finland     nameCurrencyIT      euro'
2019-03-15 20:33:51 - b'United_States_Virgin_Islands     nameListES      Islas V\xc3\xadrgenes (EE.UU.) '
2019-03-15 20:33:51 - b'Gabon     GDPYear      2009'
2019-03-15 20:33:51 - b'Guatemala     nationalityRU      \xd0\xb3\xd0\xb2\xd0\xb0\xd1\x82\xd0\xb5\xd0\xbc\xd0\xb0\xd0\xbb\xd1\x8c\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9'
2019-03-15 20:33:51 - b'Belize     countryAreaYear      2009'
2019-03-15 20:33:51 - b'Oceania     nameShortES      Ocean\xc3\xada'
2019-03-15 20:33:51 - b'Costa_Rica     codeFAOSTAT      48'
2019-03-15 20:33:51 - b'United_Arab_Emirates__the     nameOfficialRU      \xd0\x9e\xd0\xb1\xd1\x8a\xd0\xb5\xd0\xb4\xd0\xb8\xd0\xbd\xd0\xb5\xd0\xbd\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\x90\xd1\x80\xd0\xb0\xd0\xb1\xd1\x81\xd0\xba\xd0\xb8\xd0\xb5 \xd0\xad\xd0\xbc\xd0\xb8\xd1\x80\xd0\xb0\xd1\x82\xd1\x8b'
2019-03-15 20:33:51 - b'Uruguay     hasMinLatitude      -34.98'
2019-03-15 20:33:51 - b'New_Caledonia     nameCurrencyZH      \xe9\x9d\x9e\xe6\xb4\xb2\xe6\xb3\x95\xe9\x83\x8e'
2019-03-15 20:33:51 - b'Guinea-Bissau     nationalityFR      bissau-guin\xc3\xa9en'
2019-03-15 20:33:51 - b'Angola     nameCurrencyES      kwanza'
2019-03-15 20:33:51 - b'Yemen     landAreaTotal      52797.0'
2019-03-15 20:33:51 - b'nationalityZH     sourceModified      2010-06-24'
2019-03-15 20:33:51 - b'San_Marino     nationalityZH      \xe5\x9c\xa3\xe9\xa9\xac\xe5\x8a\x9b\xe8\xaf\xba\xe7\x9a\x84'
2019-03-15 20:33:51 - b'Israel     GDPTotalInCurrentPrices      195392.0'
2019-03-15 20:33:51 - b'Jamaica     codeUNDP      JAM'
2019-03-15 20:33:51 - b'Malta     GDPNotes      Estimated'
2019-03-15 20:33:51 - b'Poland     codeUN      616'
2019-03-15 20:33:51 - b'Niger_the     nameCurrencyAR      \xd9\x81\xd8\xb1\xd9\x86\xd9\x83 \xd8\xa7\xd9\x84\xd8\xac\xd9\x85\xd8\xa7\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xa7\xd9\x84\xd9\x8a\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x81\xd8\xb1\xd9\x8a\xd9\x82\xd9\x8a\xd8\xa9'
2019-03-15 20:33:51 - b'Mauritania     nameOfficialIT      Repubblica islamica di Mauritania'
2019-03-15 20:33:51 - b'Slovakia     isSuccessorOf      Czechoslovakia'
2019-03-15 20:33:51 - b'Micronesia__Fed_States_of_     hasMaxLatitude      9.78'
2019-03-15 20:33:51 - b'Guyana     landAreaYear      2009'
2019-03-15 20:33:51 - b'Indonesia     agriculturalAreaNotes      Manual Estimation'
2019-03-15 20:33:51 - b'Belarus     nationalityEN      Belarusian'
2019-03-15 20:33:51 - b'Mongolia     nameListFR      Mongolie'
2019-03-15 20:33:51 - b'Croatia     nameOfficialZH      \xe5\x85\x8b\xe7\xbd\x97\xe5\x9c\xb0\xe4\xba\x9a\xe5\x85\xb1\xe5\x92\x8c\xe5\x9b\xbd'
2019-03-15 20:33:51 - b'Madagascar     nameListAR      \xd9\x85\xd8\xaf\xd8\xba\xd8\xb4\xd9\x82\xd8\xb1'
2019-03-15 20:33:51 - b'Argentina     GDPUnit      millions of US dollars'
2019-03-15 20:33:51 - b'LIFDC_2005     nameListZH      \xe4\xbd\x8e\xe6\x94\xb6\xe5\x85\xa5\xe7\xbc\xba\xe7\xb2\xae\xe5\x9b\xbd'
2019-03-15 20:33:51 - b'nationalityFR     sourceCreator      FAO terminology'
2019-03-15 20:33:51 - b'Uruguay     nationalityAR      \xd8\xa3\xd9\x88\xd8\xb1\xd9\x88\xd8\xba\xd9\x88\xd8\xa7\xd9\x8a'
2019-03-15 20:33:51 - b'Tunisia     nameCurrencyRU      \xd0\xb4\xd0\xb8\xd0\xbd\xd0\xb0\xd1\x80'
2019-03-15 20:33:51 - b'Papua_New_Guinea     countryAreaTotal      46284.0'
2019-03-15 20:33:51 - b'Zimbabwe     codeFAOTERM      15515'
2019-03-15 20:33:51 - b'Saint_Helena     countryAreaNotes      Manual Estimation'
2019-03-15 20:33:51 - b'Saudi_Arabia     hasMinLongitude      34.5'
2019-03-15 20:33:51 - b'Malaysia     hasMaxLongitude      119.27'
2019-03-15 20:33:51 - b'codeAGROVOC     sourceIdentifier      sub'
